,x,y,time,energy
3996,0.7711070922851563,-53.7247,10,200
3997,0.7715635034179688,-14.1227,10,200
3998,0.7720199145507812,-1.00781,10,200
3999,0.7724763256835938,-78.5666,10,200
4000,0.7729327368164063,97.2103,10,200
4001,0.7733891479492188,21.1844,10,200
4002,0.7738455590820312,29.3136,10,200
4003,0.7743019702148438,67.4752,10,200
4004,0.7747583813476563,-46.7308,10,200
4005,0.7752147924804688,-126.583,10,200
4006,0.7756712036132812,22.6667,10,200
4007,0.7761276147460938,-68.046,10,200
4008,0.7765840258789063,-94.0579,10,200
4009,0.7770404370117188,81.3273,10,200
4010,0.7774968481445312,31.823,10,200
4011,0.7779532592773438,-33.8223,10,200
4012,0.7784096704101563,95.9113,10,200
4013,0.7788660815429688,-22.024,10,200
4014,0.7793224926757812,-96.4035,10,200
4015,0.7797789038085938,67.2163,10,200
4016,0.7802353149414063,69.8169,10,200
4017,0.7806917260742188,-69.5782,10,200
4018,0.7811481372070312,87.7315,10,200
4019,0.7816045483398437,-14.4392,10,200
4020,0.7820609594726563,-14.527,10,200
4021,0.7825173706054688,-62.1945,10,200
4022,0.7829737817382812,8.06712,10,200
4023,0.7834301928710937,-37.9512,10,200
4024,0.7838866040039063,-20.8535,10,200
4025,0.7843430151367188,-53.5488,10,200
4026,0.7847994262695313,54.3875,10,200
4027,0.7852558374023437,-121.188,10,200
4028,0.7857122485351563,160.711,10,200
4029,0.7861686596679688,32.7062,10,200
4030,0.7866250708007813,75.8707,10,200
4031,0.7870814819335937,12.682,10,200
4032,0.7875378930664063,-19.9559,10,200
4033,0.7879943041992188,-39.6536,10,200
4034,0.7884507153320313,99.6844,10,200
4035,0.7889071264648437,-59.9867,10,200
4036,0.7893635375976563,20.1028,10,200
4037,0.7898199487304688,-30.5134,10,200
4038,0.7902763598632813,-86.9275,10,200
4039,0.7907327709960937,30.4119,10,200
4040,0.7911891821289063,40.543,10,200
4041,0.7916455932617188,-17.1899,10,200
4042,0.7921020043945313,15.5305,10,200
4043,0.7925584155273437,27.7933,10,200
4044,0.7930148266601563,-1.03406,10,200
4045,0.7934712377929688,28.7646,10,200
4046,0.7939276489257813,169.532,10,200
4047,0.7943840600585937,105.06,10,200
4048,0.7948404711914062,48.0631,10,200
4049,0.7952968823242188,70.3247,10,200
4050,0.7957532934570313,49.4528,10,200
4051,0.7962097045898437,91.0057,10,200
4052,0.7966661157226562,-2.96517,10,200
4053,0.7971225268554688,47.4316,10,200
4054,0.7975789379882813,38.9579,10,200
4055,0.7980353491210938,110.112,10,200
4056,0.7984917602539062,-16.5318,10,200
4057,0.7989481713867188,0.627674,10,200
4058,0.7994045825195313,-8.63895,10,200
4059,0.7998609936523438,-96.2106,10,200
4060,0.8003174047851562,-64.9458,10,200
4061,0.8007738159179688,-124.53,10,200
4062,0.8012302270507813,-27.1846,10,200
4063,0.8016866381835938,11.9015,10,200
4064,0.8021430493164062,119.637,10,200
4065,0.8025994604492188,-108.879,10,200
4066,0.8030558715820313,28.2986,10,200
4067,0.8035122827148438,62.8588,10,200
4068,0.8039686938476562,40.6885,10,200
4069,0.8044251049804688,3.43538,10,200
4070,0.8048815161132813,-40.846,10,200
4071,0.8053379272460938,58.7636,10,200
4072,0.8057943383789062,117.583,10,200
4073,0.8062507495117188,9.09896,10,200
4074,0.8067071606445313,1.80738,10,200
4075,0.8071635717773438,-70.9845,10,200
4076,0.8076199829101562,66.0819,10,200
4077,0.8080763940429688,68.0692,10,200
4078,0.8085328051757813,-55.0649,10,200
4079,0.8089892163085938,29.4824,10,200
4080,0.8094456274414062,-30.6377,10,200
4081,0.8099020385742187,-59.3707,10,200
4082,0.8103584497070313,17.6182,10,200
4083,0.8108148608398438,-34.9442,10,200
4084,0.8112712719726562,-143.366,10,200
4085,0.8117276831054687,-105.669,10,200
4086,0.8121840942382813,46.8737,10,200
4087,0.8126405053710938,-22.6123,10,200
4088,0.8130969165039063,58.5629,10,200
4089,0.8135533276367187,5.6567,10,200
4090,0.8140097387695313,-40.8506,10,200
4091,0.8144661499023438,-37.3306,10,200
4092,0.8149225610351563,-110.811,10,200
4093,0.8153789721679687,27.4959,10,200
4094,0.8158353833007813,49.6078,10,200
4095,0.8162917944335938,2.60965,10,200
4096,-0.11777651611328124,-31.2231,10,200
4097,-0.11732954833984374,14.937,10,200
4098,-0.11688258056640624,-89.8206,10,200
4099,-0.11643561279296874,-7.35769,10,200
4100,-0.11598864501953124,97.8382,10,200
4101,-0.11554167724609374,-9.07131,10,200
4102,-0.11509470947265624,16.5515,10,200
4103,-0.11464774169921875,63.9082,10,200
4104,-0.11420077392578125,65.8757,10,200
4105,-0.11375380615234375,59.3527,10,200
4106,-0.11330683837890625,14.7559,10,200
4107,-0.11285987060546875,93.6367,10,200
4108,-0.11241290283203124,-70.0609,10,200
4109,-0.11196593505859374,130.518,10,200
4110,-0.11151896728515624,16.2618,10,200
4111,-0.11107199951171874,50.117,10,200
4112,-0.11062503173828124,-36.5477,10,200
4113,-0.11017806396484374,-137.227,10,200
4114,-0.10973109619140624,99.3588,10,200
4115,-0.10928412841796875,80.0253,10,200
4116,-0.10883716064453125,6.13451,10,200
4117,-0.10839019287109375,21.1108,10,200
4118,-0.10794322509765625,-35.9689,10,200
4119,-0.10749625732421875,-112.003,10,200
4120,-0.10704928955078125,65.0491,10,200
4121,-0.10660232177734374,-141.042,10,200
4122,-0.10615535400390624,18.2521,10,200
4123,-0.10570838623046874,97.0698,10,200
4124,-0.10526141845703124,-83.4375,10,200
4125,-0.10481445068359374,-78.5869,10,200
4126,-0.10436748291015624,-104.101,10,200
4127,-0.10392051513671874,103.937,10,200
4128,-0.10347354736328124,-33.7613,10,200
4129,-0.10302657958984374,48.4484,10,200
4130,-0.10257961181640624,16.9809,10,200
4131,-0.10213264404296875,35.3906,10,200
4132,-0.10168567626953125,-3.3006,10,200
4133,-0.10123870849609375,-144.167,10,200
4134,-0.10079174072265625,-29.4609,10,200
4135,-0.10034477294921874,28.0232,10,200
4136,-0.09989780517578124,75.0268,10,200
4137,-0.09945083740234374,84.8934,10,200
4138,-0.09900386962890624,-0.527601,10,200
4139,-0.09855690185546874,-0.873878,10,200
4140,-0.09810993408203124,-94.4814,10,200
4141,-0.09766296630859375,-39.0778,10,200
4142,-0.09721599853515625,-155.124,10,200
4143,-0.09676903076171875,-51.9465,10,200
4144,-0.09632206298828125,90.6647,10,200
4145,-0.09587509521484375,21.607,10,200
4146,-0.09542812744140625,-35.2374,10,200
4147,-0.09498115966796875,-65.3966,10,200
4148,-0.09453419189453124,-28.6802,10,200
4149,-0.09408722412109374,-0.505615,10,200
4150,-0.09364025634765624,-152.136,10,200
4151,-0.09319328857421874,5.38146,10,200
4152,-0.09274632080078124,-63.0405,10,200
4153,-0.09229935302734374,45.5698,10,200
4154,-0.09185238525390624,11.2768,10,200
4155,-0.09140541748046874,-56.6044,10,200
4156,-0.09095844970703124,11.7108,10,200
4157,-0.09051148193359373,57.7466,10,200
4158,-0.09006451416015625,-73.6966,10,200
4159,-0.08961754638671875,-199.973,10,200
4160,-0.08917057861328125,-9.99747,10,200
4161,-0.08872361083984374,-7.71522,10,200
4162,-0.08827664306640624,4.97242,10,200
4163,-0.08782967529296874,36.0988,10,200
4164,-0.08738270751953124,1.57426,10,200
4165,-0.08693573974609374,30.1821,10,200
4166,-0.08648877197265624,27.2411,10,200
4167,-0.08604180419921875,-89.7299,10,200
4168,-0.08559483642578125,132.708,10,200
4169,-0.08514786865234375,-104.063,10,200
4170,-0.08470090087890625,20.4787,10,200
4171,-0.08425393310546875,29.5695,10,200
4172,-0.08380696533203125,39.946,10,200
4173,-0.08335999755859375,10.9505,10,200
4174,-0.08291302978515624,11.7468,10,200
4175,-0.08246606201171874,-18.1551,10,200
4176,-0.08201909423828124,-57.2048,10,200
4177,-0.08157212646484374,3.35906,10,200
4178,-0.08112515869140624,-91.5048,10,200
4179,-0.08067819091796874,39.9607,10,200
4180,-0.08023122314453124,25.6125,10,200
4181,-0.07978425537109374,-91.4125,10,200
4182,-0.07933728759765624,75.848,10,200
4183,-0.07889031982421874,-43.4167,10,200
4184,-0.07844335205078123,-36.0115,10,200
4185,-0.07799638427734373,-38.4066,10,200
4186,-0.07754941650390623,-56.5659,10,200
4187,-0.07710244873046875,-24.0047,10,200
4188,-0.07665548095703124,-77.2878,10,200
4189,-0.07620851318359374,-28.586,10,200
4190,-0.07576154541015624,-30.3957,10,200
4191,-0.07531457763671874,-78.799,10,200
4192,-0.07486760986328124,-84.0322,10,200
4193,-0.07442064208984374,41.0646,10,200
4194,-0.07397367431640625,91.141,10,200
4195,-0.07352670654296875,1.40648,10,200
4196,-0.07307973876953125,-105.215,10,200
4197,-0.07263277099609375,75.9494,10,200
4198,-0.07218580322265625,-54.6791,10,200
4199,-0.07173883544921875,96.1012,10,200
4200,-0.07129186767578125,-169.421,10,200
4201,-0.07084489990234374,2.78852,10,200
4202,-0.07039793212890624,-59.2745,10,200
4203,-0.06995096435546874,-10.6047,10,200
4204,-0.06950399658203124,12.7178,10,200
4205,-0.06905702880859374,-50.0552,10,200
4206,-0.06861006103515624,-130.201,10,200
4207,-0.06816309326171874,-50.3105,10,200
4208,-0.06771612548828124,88.6743,10,200
4209,-0.06726915771484374,-126.324,10,200
4210,-0.06682218994140623,-17.2537,10,200
4211,-0.06637522216796873,8.30982,10,200
4212,-0.06592825439453123,60.5,10,200
4213,-0.06548128662109373,-5.20247,10,200
4214,-0.06503431884765624,67.2109,10,200
4215,-0.06458735107421874,103.849,10,200
4216,-0.06414038330078124,-57.5221,10,200
4217,-0.06369341552734374,-20.6559,10,200
4218,-0.06324644775390624,-185.087,10,200
4219,-0.06279947998046874,-19.2364,10,200
4220,-0.06235251220703124,21.4404,10,200
4221,-0.061905544433593744,-26.6759,10,200
4222,-0.06145857666015624,64.5638,10,200
4223,-0.06101160888671874,-36.9113,10,200
4224,-0.06056464111328124,-57.6992,10,200
4225,-0.06011767333984374,-123.264,10,200
4226,-0.05967070556640624,-130.298,10,200
4227,-0.059223737792968745,11.7027,10,200
4228,-0.058776770019531244,62.6326,10,200
4229,-0.05832980224609374,43.5458,10,200
4230,-0.05788283447265624,-66.0555,10,200
4231,-0.05743586669921874,-196.924,10,200
4232,-0.05698889892578124,106.841,10,200
4233,-0.05654193115234374,-7.95989,10,200
4234,-0.056094963378906244,81.5684,10,200
4235,-0.05564799560546874,50.2089,10,200
4236,-0.055201027832031235,39.8064,10,200
4237,-0.05475406005859375,-103.333,10,200
4238,-0.05430709228515625,50.0684,10,200
4239,-0.053860124511718746,-8.13025,10,200
4240,-0.053413156738281245,156.346,10,200
4241,-0.052966188964843744,-135.568,10,200
4242,-0.05251922119140624,-86.3762,10,200
4243,-0.05207225341796874,71.4982,10,200
4244,-0.05162528564453124,-39.7017,10,200
4245,-0.05117831787109374,-37.7833,10,200
4246,-0.05073135009765624,-74.3115,10,200
4247,-0.05028438232421874,95.0305,10,200
4248,-0.04983741455078124,-113.399,10,200
4249,-0.049390446777343736,-92.0805,10,200
4250,-0.048943479003906235,-97.5661,10,200
4251,-0.04849651123046875,-26.307,10,200
4252,-0.048049543457031246,3.73714,10,200
4253,-0.047602575683593745,-90.2244,10,200
4254,-0.047155607910156244,-125.588,10,200
4255,-0.04670864013671874,-101.102,10,200
4256,-0.04626167236328124,39.8578,10,200
4257,-0.04581470458984374,-1.88255,10,200
4258,-0.04536773681640624,5.55779,10,200
4259,-0.04492076904296874,-77.8876,10,200
4260,-0.04447380126953124,-31.4449,10,200
4261,-0.04402683349609374,52.3994,10,200
4262,-0.043579865722656236,-11.5543,10,200
4263,-0.043132897949218735,-18.3783,10,200
4264,-0.04268593017578125,-22.974,10,200
4265,-0.04223896240234375,52.9348,10,200
4266,-0.041791994628906246,-12.0437,10,200
4267,-0.041345026855468744,8.72796,10,200
4268,-0.04089805908203124,34.0194,10,200
4269,-0.04045109130859374,25.0868,10,200
4270,-0.04000412353515624,-57.0475,10,200
4271,-0.03955715576171874,-18.8721,10,200
4272,-0.03911018798828124,27.638,10,200
4273,-0.03866322021484374,149.136,10,200
4274,-0.03821625244140624,-10.0492,10,200
4275,-0.037769284667968736,53.358,10,200
4276,-0.037322316894531235,-98.6026,10,200
4277,-0.036875349121093734,42.7029,10,200
4278,-0.03642838134765625,-18.0959,10,200
4279,-0.035981413574218746,20.9401,10,200
4280,-0.035534445800781245,-2.04371,10,200
4281,-0.035087478027343744,53.6955,10,200
4282,-0.03464051025390624,-79.1867,10,200
4283,-0.03419354248046874,88.6144,10,200
4284,-0.03374657470703124,68.8663,10,200
4285,-0.03329960693359374,-21.1135,10,200
4286,-0.03285263916015624,-19.3557,10,200
4287,-0.03240567138671874,88.1238,10,200
4288,-0.031958703613281236,10.1752,10,200
4289,-0.031511735839843735,-1.82255,10,200
4290,-0.031064768066406234,-101.548,10,200
4291,-0.030617800292968747,-49.4706,10,200
4292,-0.030170832519531246,167.821,10,200
4293,-0.029723864746093745,2.99092,10,200
4294,-0.029276896972656244,121.011,10,200
4295,-0.028829929199218743,17.5746,10,200
4296,-0.028382961425781242,34.7695,10,200
4297,-0.02793599365234374,183.619,10,200
4298,-0.02748902587890624,118.884,10,200
4299,-0.02704205810546874,66.4774,10,200
4300,-0.026595090332031238,170.013,10,200
4301,-0.026148122558593737,4.09566,10,200
4302,-0.025701154785156236,94.2514,10,200
4303,-0.025254187011718734,39.9689,10,200
4304,-0.024807219238281233,148.573,10,200
4305,-0.024360251464843746,159.73,10,200
4306,-0.023913283691406245,241.458,10,200
4307,-0.023466315917968744,180.394,10,200
4308,-0.023019348144531243,161.91,10,200
4309,-0.022572380371093742,103.485,10,200
4310,-0.02212541259765624,24.7448,10,200
4311,-0.02167844482421874,73.7466,10,200
4312,-0.02123147705078124,18.4065,10,200
4313,-0.020784509277343738,166.281,10,200
4314,-0.020337541503906237,-7.29644,10,200
4315,-0.019890573730468736,103.57,10,200
4316,-0.019443605957031235,155.763,10,200
4317,-0.018996638183593734,313.927,10,200
4318,-0.018549670410156247,317.176,10,200
4319,-0.018102702636718745,179.352,10,200
4320,-0.017655734863281244,282.188,10,200
4321,-0.017208767089843743,77.0428,10,200
4322,-0.016761799316406242,360.314,10,200
4323,-0.01631483154296874,342.505,10,200
4324,-0.01586786376953124,295.152,10,200
4325,-0.01542089599609374,356.984,10,200
4326,-0.014973928222656238,315.482,10,200
4327,-0.014526960449218737,305.465,10,200
4328,-0.014079992675781236,228.624,10,200
4329,-0.013633024902343735,390.519,10,200
4330,-0.013186057128906234,423.595,10,200
4331,-0.012739089355468733,602.441,10,200
4332,-0.012292121582031246,582.684,10,200
4333,-0.011845153808593745,495.774,10,200
4334,-0.011398186035156244,706.93,10,200
4335,-0.010951218261718743,808.966,10,200
4336,-0.010504250488281242,809.844,10,200
4337,-0.01005728271484374,992.815,10,200
4338,-0.00961031494140624,978.689,10,200
4339,-0.009163347167968738,1068.19,10,200
4340,-0.008716379394531237,1219.39,10,200
4341,-0.008269411621093736,1465.65,10,200
4342,-0.007822443847656235,1706.22,10,200
4343,-0.007375476074218734,1921.66,10,200
4344,-0.006928508300781233,2106.98,10,200
4345,-0.006481540527343746,2693.45,10,200
4346,-0.006034572753906245,3427.24,10,200
4347,-0.005587604980468744,4106.62,10,200
4348,-0.005140637207031243,5010.08,10,200
4349,-0.004693669433593742,5696.87,10,200
4350,-0.004246701660156241,7383.28,10,200
4351,-0.0037997338867187397,9961.24,10,200
4352,-0.0033527661132812386,14083.4,10,200
4353,-0.0029057983398437376,19583.9,10,200
4354,-0.0024588305664062365,28656.5,10,200
4355,-0.0020118627929687355,38625.1,10,200
4356,-0.0015648950195312344,50327.6,10,200
4357,-0.0011179272460937334,60214.2,10,200
4358,-0.0006709594726562323,66386.4,10,200
4359,-0.00022399169921874518,72372.1,10,200
4360,0.00022297607421875587,70744.7,10,200
4361,0.0006699438476562569,64782.4,10,200
4362,0.001116911621093758,55013.6,10,200
4363,0.001563879394531259,44209.9,10,200
4364,0.00201084716796876,33029.9,10,200
4365,0.002457814941406261,24256.5,10,200
4366,0.002904782714843762,16841.6,10,200
4367,0.003351750488281263,11227.7,10,200
4368,0.0037987182617187643,8391.06,10,200
4369,0.004245686035156265,5968.44,10,200
4370,0.004692653808593766,4665.36,10,200
4371,0.005139621582031267,3638.99,10,200
4372,0.005586589355468755,2916.03,10,200
4373,0.006033557128906256,2579.18,10,200
4374,0.006480524902343757,1979.77,10,200
4375,0.006927492675781258,1985.23,10,200
4376,0.007374460449218773,1840.87,10,200
4377,0.007821428222656274,1699.81,10,200
4378,0.008268395996093775,1226.45,10,200
4379,0.008715363769531248,1090.08,10,200
4380,0.009162331542968749,929.956,10,200
4381,0.00960929931640625,977.906,10,200
4382,0.010056267089843751,856.488,10,200
4383,0.010503234863281252,925.662,10,200
4384,0.010950202636718753,776.095,10,200
4385,0.011397170410156254,599.28,10,200
4386,0.011844138183593755,500.935,10,200
4387,0.012291105957031256,554.76,10,200
4388,0.012738073730468757,609.045,10,200
4389,0.013185041503906259,605.051,10,200
4390,0.01363200927734376,487.625,10,200
4391,0.01407897705078126,428.841,10,200
4392,0.014525944824218762,146.359,10,200
4393,0.014972912597656263,327.55,10,200
4394,0.015419880371093764,276.969,10,200
4395,0.015866848144531265,383.932,10,200
4396,0.016313815917968766,254.872,10,200
4397,0.016760783691406267,271.102,10,200
4398,0.017207751464843768,202.102,10,200
4399,0.01765471923828127,223.151,10,200
4400,0.01810168701171877,173.716,10,200
4401,0.01854865478515627,223.36,10,200
4402,0.018995622558593772,220.234,10,200
4403,0.019442590332031273,112.345,10,200
4404,0.019889558105468774,116.514,10,200
4405,0.020336525878906275,61.6469,10,200
4406,0.02078349365234375,89.4106,10,200
4407,0.02123046142578125,62.442,10,200
4408,0.02167742919921875,72.1466,10,200
4409,0.02212439697265625,181.857,10,200
4410,0.022571364746093753,86.6121,10,200
4411,0.023018332519531254,24.4788,10,200
4412,0.023465300292968755,123.313,10,200
4413,0.023912268066406256,145.896,10,200
4414,0.024359235839843757,109.241,10,200
4415,0.024806203613281258,55.7558,10,200
4416,0.02525317138671876,95.5449,10,200
4417,0.02570013916015626,142.759,10,200
4418,0.02614710693359376,156.347,10,200
4419,0.026594074707031262,-48.7638,10,200
4420,0.027041042480468763,104.681,10,200
4421,0.027488010253906264,-61.3062,10,200
4422,0.027934978027343765,77.8993,10,200
4423,0.028381945800781266,159.005,10,200
4424,0.028828913574218767,71.9481,10,200
4425,0.02927588134765627,84.8588,10,200
4426,0.02972284912109377,93.3558,10,200
4427,0.03016981689453127,72.414,10,200
4428,0.03061678466796877,37.9732,10,200
4429,0.031063752441406273,85.1788,10,200
4430,0.031510720214843774,16.812,10,200
4431,0.031957687988281275,81.2507,10,200
4432,0.032404655761718776,6.04732,10,200
4433,0.03285162353515625,89.7567,10,200
4434,0.03329859130859375,159.546,10,200
4435,0.03374555908203125,81.2345,10,200
4436,0.03419252685546875,96.8576,10,200
4437,0.03463949462890625,-4.29764,10,200
4438,0.035086462402343754,-2.84826,10,200
4439,0.035533430175781255,48.5976,10,200
4440,0.035980397949218756,-58.851,10,200
4441,0.03642736572265626,8.46631,10,200
4442,0.03687433349609376,-65.3294,10,200
4443,0.03732130126953126,-57.9028,10,200
4444,0.03776826904296876,-17.8694,10,200
4445,0.03821523681640626,-0.194242,10,200
4446,0.03866220458984376,-54.6575,10,200
4447,0.039109172363281264,39.9955,10,200
4448,0.039556140136718765,-48.3758,10,200
4449,0.040003107910156266,-48.2109,10,200
4450,0.04045007568359377,-99.945,10,200
4451,0.04089704345703127,28.1883,10,200
4452,0.04134401123046877,-31.6698,10,200
4453,0.04179097900390627,24.324,10,200
4454,0.04223794677734377,145.078,10,200
4455,0.04268491455078127,17.0836,10,200
4456,0.04313188232421877,20.35,10,200
4457,0.043578850097656274,1.35432,10,200
4458,0.044025817871093775,-23.0924,10,200
4459,0.044472785644531276,-88.2326,10,200
4460,0.04491975341796875,-20.4979,10,200
4461,0.04536672119140625,-66.3936,10,200
4462,0.04581368896484375,-55.7283,10,200
4463,0.04626065673828125,10.1388,10,200
4464,0.046707624511718754,60.7854,10,200
4465,0.047154592285156255,111.432,10,200
4466,0.047601560058593756,92.742,10,200
4467,0.04804852783203126,74.5373,10,200
4468,0.04849549560546876,-12.1194,10,200
4469,0.04894246337890626,-43.6898,10,200
4470,0.04938943115234376,-26.0596,10,200
4471,0.04983639892578126,-1.00675,10,200
4472,0.05028336669921876,-94.2665,10,200
4473,0.05073033447265626,-5.25597,10,200
4474,0.051177302246093764,59.5503,10,200
4475,0.051624270019531265,-61.0813,10,200
4476,0.052071237792968766,-11.5737,10,200
4477,0.05251820556640627,-118.045,10,200
4478,0.05296517333984377,7.41519,10,200
4479,0.05341214111328127,3.78006,10,200
4480,0.05385910888671877,-55.9223,10,200
4481,0.05430607666015627,-119.272,10,200
4482,0.05475304443359377,-9.84215,10,200
4483,0.055200012207031274,152.658,10,200
4484,0.055646979980468775,-61.2365,10,200
4485,0.056093947753906276,-16.4013,10,200
4486,0.05654091552734378,115.082,10,200
4487,0.05698788330078125,45.2644,10,200
4488,0.05743485107421875,108.501,10,200
4489,0.05788181884765625,34.451,10,200
4490,0.05832878662109375,100.053,10,200
4491,0.058775754394531254,27.6058,10,200
4492,0.059222722167968755,-44.0467,10,200
4493,0.059669689941406256,6.21432,10,200
4494,0.06011665771484376,-20.1817,10,200
4495,0.06056362548828126,-91.1456,10,200
4496,0.06101059326171876,-6.61369,10,200
4497,0.06145756103515626,-85.4399,10,200
4498,0.06190452880859376,-21.3521,10,200
4499,0.06235149658203126,0.522425,10,200
4500,0.06279846435546876,7.15701,10,200
4501,0.06324543212890626,33.9267,10,200
4502,0.06369239990234377,-32.1564,10,200
4503,0.06413936767578127,-95.9671,10,200
4504,0.06458633544921877,-136.681,10,200
4505,0.06503330322265627,-50.9069,10,200
4506,0.06548027099609377,13.3363,10,200
4507,0.06592723876953127,-119.77,10,200
4508,0.06637420654296877,48.8643,10,200
4509,0.06682117431640627,-12.6598,10,200
4510,0.06726814208984377,73.5257,10,200
4511,0.06771510986328128,-37.5319,10,200
4512,0.06816207763671878,61.7007,10,200
4513,0.06860904541015628,-85.9558,10,200
4514,0.06905601318359375,-140.161,10,200
4515,0.06950298095703125,16.8208,10,200
4516,0.06994994873046875,76.0885,10,200
4517,0.07039691650390625,-72.2366,10,200
4518,0.07084388427734375,-78.9963,10,200
4519,0.07129085205078126,81.8841,10,200
4520,0.07173781982421876,24.0828,10,200
4521,0.07218478759765626,-8.20903,10,200
4522,0.07263175537109376,45.3704,10,200
4523,0.07307872314453126,43.9424,10,200
4524,0.07352569091796876,30.0131,10,200
4525,0.07397265869140626,-98.8776,10,200
4526,0.07441962646484376,-14.8185,10,200
4527,0.07486659423828126,58.6808,10,200
4528,0.07531356201171877,-12.3689,10,200
4529,0.07576052978515627,-3.46377,10,200
4530,0.07620749755859377,-34.1671,10,200
4531,0.07665446533203127,-11.9521,10,200
4532,0.07710143310546877,72.5221,10,200
4533,0.07754840087890627,-132.915,10,200
4534,0.07799536865234377,-77.3825,10,200
4535,0.07844233642578127,-90.1634,10,200
4536,0.07888930419921877,57.7966,10,200
4537,0.07933627197265627,-116.543,10,200
4538,0.07978323974609378,36.7701,10,200
4539,0.08023020751953128,12.9488,10,200
4540,0.08067717529296878,34.7287,10,200
4541,0.08112414306640625,-54.891,10,200
4542,0.08157111083984375,-12.2908,10,200
4543,0.08201807861328125,101.39,10,200
4544,0.08246504638671875,-71.1772,10,200
4545,0.08291201416015626,2.829,10,200
4546,0.08335898193359376,142.793,10,200
4547,0.08380594970703126,-29.9835,10,200
4548,0.08425291748046876,53.8708,10,200
4549,0.08469988525390626,-86.4796,10,200
4550,0.08514685302734376,25.999,10,200
4551,0.08559382080078126,-27.2336,10,200
4552,0.08604078857421876,10.7956,10,200
4553,0.08648775634765626,-32.5403,10,200
4554,0.08693472412109376,-50.2923,10,200
4555,0.08738169189453127,-21.391,10,200
4556,0.08782865966796877,78.8905,10,200
4557,0.08827562744140627,-40.2668,10,200
4558,0.08872259521484377,-54.4298,10,200
4559,0.08916956298828127,-73.8177,10,200
4560,0.08961653076171877,12.8835,10,200
4561,0.09006349853515627,-72.3005,10,200
4562,0.09051046630859377,-46.0747,10,200
4563,0.09095743408203127,-22.5765,10,200
4564,0.09140440185546878,-21.5784,10,200
4565,0.09185136962890628,33.5119,10,200
4566,0.09229833740234378,-91.1818,10,200
4567,0.09274530517578128,37.9823,10,200
4568,0.09319227294921875,-12.5198,10,200
4569,0.09363924072265625,30.1111,10,200
4570,0.09408620849609375,52.7608,10,200
4571,0.09453317626953125,-34.3951,10,200
4572,0.09498014404296876,44.6164,10,200
4573,0.09542711181640626,140.936,10,200
4574,0.09587407958984376,-76.2262,10,200
4575,0.09632104736328126,76.1582,10,200
4576,0.09676801513671876,64.6492,10,200
4577,0.09721498291015626,-74.5668,10,200
4578,0.09766195068359376,22.1036,10,200
4579,0.09810891845703126,11.6088,10,200
4580,0.09855588623046876,-53.2415,10,200
4581,0.09900285400390627,-45.1804,10,200
4582,0.09944982177734377,-23.7223,10,200
4583,0.09989678955078127,23.152,10,200
4584,0.10034375732421877,-68.7445,10,200
4585,0.10079072509765627,-82.6456,10,200
4586,0.10123769287109377,-147.38,10,200
4587,0.10168466064453127,-52.1739,10,200
4588,0.10213162841796877,9.27576,10,200
4589,0.10257859619140627,-52.4351,10,200
4590,0.10302556396484377,12.9292,10,200
4591,0.10347253173828128,10.5634,10,200
4592,0.10391949951171878,-57.7203,10,200
4593,0.10436646728515628,38.1459,10,200
4594,0.10481343505859378,-36.1513,10,200
4595,0.10526040283203125,-88.641,10,200
4596,0.10570737060546875,31.3355,10,200
4597,0.10615433837890625,-52.3453,10,200
4598,0.10660130615234376,0.286567,10,200
4599,0.10704827392578126,-72.9698,10,200
4600,0.10749524169921876,60.1056,10,200
4601,0.10794220947265626,-72.5326,10,200
4602,0.10838917724609376,-72.7722,10,200
4603,0.10883614501953126,62.1229,10,200
4604,0.10928311279296876,5.16358,10,200
4605,0.10973008056640626,22.1288,10,200
4606,0.11017704833984376,-18.9996,10,200
4607,0.11062401611328126,105.603,10,200
4608,0.11107098388671877,56.2542,10,200
4609,0.11151795166015627,-19.8574,10,200
4610,0.11196491943359377,-77.2432,10,200
4611,0.11241188720703127,-6.47814,10,200
4612,0.11285885498046877,-43.6019,10,200
4613,0.11330582275390627,22.4757,10,200
4614,0.11375279052734377,-67.6529,10,200
4615,0.11419975830078127,-97.4699,10,200
4616,0.11464672607421877,-53.0054,10,200
4617,0.11509369384765628,-5.64826,10,200
4618,0.11554066162109378,-56.883,10,200
4619,0.11598762939453128,-90.2921,10,200
4620,0.11643459716796878,-8.27032,10,200
4621,0.11688156494140625,37.8459,10,200
4622,0.11732853271484375,28.8139,10,200
4623,0.11777550048828125,62.0818,10,200
4624,0.11822246826171876,58.7914,10,200
4625,0.11866943603515626,40.2009,10,200
4626,0.11911640380859376,-140.392,10,200
4627,0.11956337158203126,204.744,10,200
4628,0.12001033935546876,-1.53443,10,200
4629,0.12045730712890626,-37.5137,10,200
4630,0.12090427490234376,-84.0247,10,200
4631,0.12135124267578126,15.7556,10,200
4632,0.12179821044921876,-48.9058,10,200
4633,0.12224517822265626,-70.9743,10,200
4634,0.12269214599609377,-87.3167,10,200
4635,0.12313911376953127,72.5828,10,200
4636,0.12358608154296877,-111.376,10,200
4637,0.12403304931640627,-139.207,10,200
4638,0.12448001708984377,66.092,10,200
4639,0.12492698486328127,-105.242,10,200
4640,0.12537395263671877,59.1018,10,200
4641,0.12582092041015627,-113.749,10,200
4642,0.12626788818359377,140.745,10,200
4643,0.12671485595703127,-40.981,10,200
