,Unnamed: 0,pred,pred_high,pred_low,dif4,sigma_dif4,dif4_high,dif4_low,dif4_median,match4,sigma_match4,match4_high,match4_low,match4_median,spectrum4,dif5,sigma_dif5,dif5_high,dif5_low,dif5_median,match5,sigma_match5,match5_high,match5_low,match5_median,spectrum5,dif6,sigma_dif6,dif6_high,dif6_low,dif6_median,match6,sigma_match6,match6_high,match6_low,match6_median,spectrum6,dif7,sigma_dif7,dif7_high,dif7_low,dif7_median,match7,sigma_match7,match7_high,match7_low,match7_median,spectrum7
483,483,8.253099849669121,2.367828404310064,8.897186694270141,888.7595658805708,21.871105441275944,888.048720472955,894.7214376155237,893.1757903953041,8.335918573825825,21.871105441275944,2.3740468388729092,9.046763981441607,3.919694059092541,897.0954844543968,893.7896873391902,21.871105441275944,893.0788419315744,899.7515590741431,898.2059118539235,8.335918573825825,21.871105441275944,2.3740468388729092,9.046763981441607,3.919694059092541,902.1256059130161,723.8274830842344,21.871105441275944,723.1166376766187,729.7893548191873,728.2437075989677,8.335918573825825,21.871105441275944,2.3740468388729092,9.046763981441607,3.919694059092541,732.1634016580601,930.225777530798,21.871105441275944,929.5149321231821,936.1876492657507,934.6420020455313,8.335918573825825,21.871105441275944,2.3740468388729092,9.046763981441607,3.919694059092541,938.5616961046236
484,484,8.123236083982096,2.3505816601811667,8.672949573569882,881.2155814092613,21.600134920767637,880.5499147135707,887.0606542496471,885.5400125425426,8.20427133104139,21.60013492076764,2.3591984906553107,8.869938026731566,3.879840197759844,889.4198527403024,881.5514883892595,21.600134920767637,880.885821693569,887.3965612296453,885.8759195225407,8.20427133104139,21.60013492076764,2.3591984906553107,8.869938026731566,3.879840197759844,889.7557597203006,713.9158213964665,21.60013492076764,713.2501547007765,719.7608942368528,718.2402525297482,8.20427133104139,21.60013492076764,2.3591984906553107,8.869938026731566,3.879840197759844,722.1200927275081,979.599674005988,21.60013492076764,978.9340073102977,985.4447468463737,983.9241051392693,8.20427133104139,21.60013492076764,2.3591984906553107,8.869938026731566,3.879840197759844,987.8039453370293
485,485,7.99612665990009,2.3337496128920625,8.505349449155547,867.2282763003765,21.333069193791264,866.6064667665373,872.959579619766,871.4622565841373,8.075418752934295,21.333069193791264,2.344115433544605,8.697228286773438,3.8414384691734313,875.3036950533107,865.3980950531284,21.333069193791264,864.776285519289,871.1293983725178,869.6320753368892,8.075418752934295,21.333069193791264,2.344115433544605,8.697228286773438,3.8414384691734313,873.4735138060623,704.4580329480216,21.333069193791264,703.8362234141823,710.1893362674112,708.6920132317822,8.075418752934295,21.333069193791264,2.344115433544605,8.697228286773438,3.8414384691734313,712.5334517009558,1027.3150450499008,21.333069193791264,1026.6932355160616,1033.0463483692904,1031.5490253336616,8.075418752934295,21.333069193791264,2.344115433544605,8.697228286773438,3.8414384691734313,1035.3904638028348
486,486,7.871708912773535,2.3186278401673373,8.379158045089605,848.7866170901236,21.069769894897174,848.206337703851,854.4070113234061,852.9316122921007,7.949297900025103,21.069769894897174,2.328903666742568,8.529577286297553,3.8043026980479664,856.7359149901488,846.729451255426,21.069769894897174,846.1491718691534,852.3498454887083,850.874446457403,7.949297900025103,21.069769894897174,2.328903666742568,8.529577286297553,3.8043026980479664,854.6787491554511,695.4610286917873,21.069769894897174,694.8807493055149,701.0814229250699,699.6060238937645,7.949297900025103,21.069769894897174,2.328903666742568,8.529577286297553,3.8043026980479664,703.4103265918125,1070.578696379593,21.069769894897174,1069.9984169933207,1076.1990906128758,1074.7236915815704,7.949297900025103,21.069769894897174,2.328903666742568,8.529577286297553,3.8043026980479664,1078.5279942796183
487,487,7.74992351329295,2.307446351491251,8.261397400168853,827.8585651490704,20.810100120056397,827.3164966417772,833.3707663033765,831.9162289684932,7.82584705305788,20.810100120056397,2.3136458987517607,8.367915560351246,3.768183233635182,835.6844122021283,826.3841426894362,20.810100120056397,825.8420741821426,831.8963438437421,830.4418065088588,7.82584705305788,20.810100120056397,2.3136458987517607,8.367915560351246,3.768183233635182,834.2099897424939,686.7018676713769,20.810100120056397,686.1597991640838,692.2140688256833,690.7595314907995,7.82584705305788,20.810100120056397,2.3136458987517607,8.367915560351246,3.768183233635182,694.5277147244348,1106.8472137060837,20.810100120056397,1106.30514519879,1112.3594148603893,1110.904877525506,7.82584705305788,20.810100120056397,2.3136458987517607,8.367915560351246,3.768183233635182,1114.6730607591412
488,488,7.630708996301247,2.2924864166373453,8.146117533566105,806.5242431285196,20.553924768005647,806.0163423540953,811.9308228225473,810.4963985253863,7.705005695347539,20.553924768005647,2.2984260013198865,8.212906469771907,3.7328502984807135,814.2292488238672,804.6219816093088,20.553924768005647,804.1140808348841,810.0285613033362,808.5941370061754,7.705005695347539,20.553924768005647,2.2984260013198865,8.212906469771907,3.7328502984807135,812.3269873046561,678.1989933328293,20.553924768005647,677.6910925584049,683.6055730268569,682.1711487296959,7.705005695347539,20.553924768005647,2.2984260013198865,8.212906469771907,3.7328502984807135,685.9039990281767,1133.0538891118795,20.553924768005647,1132.545988337455,1138.4604688059067,1137.026044508746,7.705005695347539,20.553924768005647,2.2984260013198865,8.212906469771907,3.7328502984807135,1140.7588948072266
489,489,7.5140070289290115,2.2752535574122907,7.991726447742466,787.3412997107092,20.3011108133169,786.8631539055414,792.6446764036795,791.2299030207481,7.5867144788856375,20.3011108133169,2.2833377859155024,8.064860284053626,3.698111168846787,794.9280141895949,782.6383306442792,20.3011108133169,782.1601848391109,787.941707337249,786.5269339543178,7.5867144788856375,20.3011108133169,2.2833377859155024,8.064860284053626,3.698111168846787,790.2250451231647,668.8479871288772,20.3011108133169,668.3698413237091,674.1513638218472,672.736590438916,7.5867144788856375,20.3011108133169,2.2833377859155024,8.064860284053626,3.698111168846787,676.4347016077628,1146.9541337279732,20.3011108133169,1146.475987922805,1152.2575104209434,1150.8427370380118,7.5867144788856375,20.3011108133169,2.2833377859155024,8.064860284053626,3.698111168846787,1154.5408482068588
490,490,7.399758950115113,2.258460897544623,7.835553849806617,772.3509971182574,20.051527569988924,771.8981219745335,777.5534260989851,776.1581256849146,7.470915181420199,20.051527569988924,2.268486200692677,7.923790325144253,3.663786614763195,779.8219122996777,762.5543598557291,20.05152756998893,762.1014847120047,767.7567888364563,766.3614884223861,7.470915181420199,20.051527569988924,2.268486200692677,7.923790325144253,3.663786614763195,770.0252750371492,657.6571326763919,20.051527569988934,657.2042575326677,662.8595616571192,661.4642612430488,7.470915181420199,20.051527569988924,2.268486200692677,7.923790325144253,3.663786614763195,665.1280478578119,1148.9533434861548,20.05152756998893,1148.5004683424306,1154.1557724668826,1152.760472052812,7.470915181420199,20.051527569988924,2.268486200692677,7.923790325144253,3.663786614763195,1156.4242586675748
491,491,7.287908345663959,2.2420879729856957,7.684193102066238,763.2369272161792,19.805027087218,762.8050786686277,768.3404852838718,766.9647478424725,7.357542314133648,19.805027087218,2.2539842464410405,7.789390861685022,3.629721687840145,770.5944695303128,746.3542681680307,19.805027087218,745.9224196204791,751.4578262357231,750.082088794324,7.357542314133648,19.805027087218,2.2539842464410405,7.789390861685022,3.629721687840145,753.7118104821643,644.5931383979955,19.805027087218,644.1612898504441,649.696696465688,648.3209590242889,7.357542314133648,19.805027087218,2.2539842464410405,7.789390861685022,3.629721687840145,651.9506807121289,1141.0390085974616,19.805027087218,1140.60716004991,1146.142566665154,1144.766829223755,7.357542314133648,19.805027087218,2.2539842464410405,7.789390861685022,3.629721687840145,1148.3965509115947
492,492,7.178401954446068,2.231418958775811,7.537442530148562,761.3387668139521,19.561427030447817,760.9242324729898,766.3453347599848,764.9894753076352,7.246515975017423,19.561427030447817,2.2399480289850264,7.661050315980005,3.5958074813343592,768.5852827889697,736.4052651350336,19.561427030447817,735.9907307940709,741.4118330810659,740.0559736287164,7.246515975017423,19.561427030447817,2.2399480289850264,7.661050315980005,3.5958074813343592,743.6517811100508,630.515836104116,19.561427030447817,630.1013017631532,635.5224040501482,634.166544597799,7.246515975017423,19.561427030447817,2.2399480289850264,7.661050315980005,3.5958074813343592,637.7623520791333,1125.4039535231022,19.561427030447817,1124.9894191821395,1130.4105214691344,1129.0546620167852,7.246515975017423,19.561427030447817,2.2399480289850264,7.661050315980005,3.5958074813343592,1132.6504694981195
493,493,7.071212979251897,2.2218734802169817,7.422917600440698,766.6070220043448,19.320537371854094,766.2068089752188,771.5182845075626,770.1827769478532,7.1377531217130965,19.320537371854094,2.2264906184954776,7.537966150839327,3.5619981782046737,773.744775126058,734.8080740040456,19.320537371854094,734.4078609749192,739.7193365072632,738.3838289475542,7.1377531217130965,19.320537371854094,2.2264906184954776,7.537966150839327,3.5619981782046737,741.9458271257588,617.6847169913698,19.320537371854094,617.2845039622433,622.5959794945871,621.260471934878,7.1377531217130965,19.320537371854094,2.2264906184954776,7.537966150839327,3.5619981782046737,624.8224701130825,1104.3937989587669,19.320537371854094,1103.9935859296406,1109.3050614619842,1107.9695539022753,7.1377531217130965,19.320537371854094,2.2264906184954776,7.537966150839327,3.5619981782046737,1111.5315520804795
494,494,6.966261322143095,2.1990722403758745,7.337064366082196,779.3207497482604,19.082187809762143,778.9326274553108,784.1382056003282,782.8236265156434,7.0311789427476015,19.082187809762143,2.2137230906797662,7.419301235697197,3.5283021753647814,786.3519286910083,742.8501127165275,19.082187809762143,742.4619904235781,747.6675685685952,746.3529894839104,7.0311789427476015,19.082187809762143,2.2137230906797662,7.419301235697197,3.5283021753647814,749.881291659275,608.4685906491308,19.082187809762143,608.0804683561811,613.2860465011984,611.9714674165134,7.0311789427476015,19.082187809762143,2.2137230906797662,7.419301235697197,3.5283021753647814,615.4997695918781,1080.710759105996,19.082187809762143,1080.3226368130458,1085.5282149580637,1084.2136358733785,7.0311789427476015,19.082187809762143,2.2137230906797662,7.419301235697197,3.5283021753647814,1087.7419380487434
495,495,6.863486062425992,2.185794083571046,7.24059311497444,800.2581163877113,18.846233483650728,799.8807521666155,804.9831061349453,803.6901172803745,6.926729046900488,18.846233483650728,2.2017392996668965,7.304093267996673,3.49472815423772,807.1848454346123,760.3926988699353,18.846233483650728,760.0153346488391,765.1176886171687,763.8246997625981,6.926729046900488,18.846233483650728,2.2017392996668965,7.304093267996673,3.49472815423772,767.3194279168358,604.4255570062052,18.846233483650728,604.0481927851089,609.1505467534387,607.8575578988678,6.926729046900488,18.846233483650728,2.2017392996668965,7.304093267996673,3.49472815423772,611.3522860531057,1057.044865079924,18.846233483650728,1056.6675008588277,1061.7698548271574,1060.4768659725864,6.926729046900488,18.846233483650728,2.2017392996668965,7.304093267996673,3.49472815423772,1063.9715941268244
496,496,6.762836688855168,2.175205053351933,7.110084475726121,829.14034500879,18.61255825087311,828.773469671861,833.774108165202,832.5033934961963,6.824350637372983,18.61255825087311,2.1905874809613044,7.191225974302232,3.4613021499670253,835.9646956461631,785.5214510585243,18.61255825087311,785.1545757215948,790.1552142149358,788.8844995459302,6.824350637372983,18.61255825087311,2.1905874809613044,7.191225974302232,3.4613021499670253,792.3458016958971,607.5282046500715,18.61255825087311,607.1613293131422,612.1619678064832,610.8912531374773,6.824350637372983,18.61255825087311,2.1905874809613044,7.191225974302232,3.4613021499670253,614.3525552874445,1036.0995416030084,18.61255825087311,1035.732666266079,1040.7333047594198,1039.4625900904139,6.824350637372983,18.61255825087311,2.1905874809613044,7.191225974302232,3.4613021499670253,1042.923892240381
497,497,6.664261811227084,2.1686692920928814,7.017869538971556,864.7824818625895,18.381075331819172,864.4268644211808,869.3262322476044,868.0783708504373,6.7240025502777625,18.381075331819172,2.1802521652630613,7.079619991686879,3.4281135624302395,871.5064844128676,816.2617249427859,18.381075331819172,815.9061075013768,820.8054753278004,819.5576139306334,6.7240025502777625,18.381075331819172,2.1802521652630613,7.079619991686879,3.4281135624302395,822.9857274930637,619.367391276706,18.381075331819172,619.0117738352968,623.9111416617206,622.6632802645536,6.7240025502777625,18.381075331819172,2.1802521652630613,7.079619991686879,3.4281135624302395,626.0913938269837,1019.76199441237,18.381075331819172,1019.4063769709604,1024.3057447973842,1023.0578834002173,6.7240025502777625,18.381075331819172,2.1802521652630613,7.079619991686879,3.4281135624302395,1026.4859969626475
498,498,6.567713548240809,2.162261008681753,6.927725595944227,906.1581879353943,18.151725126466577,905.8155025255674,910.6131914910189,909.3885599296457,6.625654144098598,18.151725126466577,2.1706505884739418,6.968339553925607,3.3952821498473167,912.783842079493,852.3674325998281,18.151725126466577,852.0247471900011,856.8224361554527,855.5978045940793,6.625654144098598,18.151725126466577,2.1706505884739418,6.968339553925607,3.3952821498473167,858.9930867439267,640.2661969259035,18.151725126466587,639.9235115160764,644.7212004815281,643.4965689201547,6.625654144098598,18.151725126466577,2.1706505884739418,6.968339553925607,3.3952821498473167,646.8918510700022,1007.1603823339997,18.151725126466587,1006.8176969241721,1011.6153858896236,1010.3907543282504,6.625654144098598,18.151725126466577,2.1706505884739418,6.968339553925607,3.3952821498473167,1013.7860364780977
499,499,6.470219679797834,2.155787187711398,6.836876266767442,951.8661379527797,17.924470380016764,951.5387473823632,956.2337673094216,955.0324924496124,6.529283218703156,17.92447038001676,2.161653862061593,6.856673789120184,3.3629287218708486,958.3954211714833,893.8543644061807,17.924470380016764,893.5269738357636,898.2219937628223,897.020718903013,6.529283218703156,17.92447038001676,2.161653862061593,6.856673789120184,3.3629287218708486,900.3836476248837,671.1474321360511,17.924470380016764,670.8200415656341,675.5150614926927,674.3137866328834,6.529283218703156,17.92447038001676,2.161653862061593,6.856673789120184,3.3629287218708486,677.6767153547543,996.1774008260594,17.924470380016764,995.8500102556419,1000.5450301827008,999.3437553228914,6.529283218703156,17.92447038001676,2.161653862061593,6.856673789120184,3.3629287218708486,1002.7066840447624
